id,slug,name,tier,category,country,tabs,fund_slug
10873,gaorong-ventures,Gaorong Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",China,"['fundingRounds', 'portfolio']",gaorong-ventures
10871,mobile-capital,Mobile Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",mobile-capital
10876,omorica-vc,Omorika Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Serbia,"['fundingRounds', 'portfolio']",omorica-vc
10861,protocol-vc,Protocol VC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",protocol-vc
9489,x-ventures,X Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Germany,"['analytics', 'fundingRounds', 'portfolio']",x-ventures
9119,further-ventures,Further Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",further-ventures
5356,central-research-capital,Central Research Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",central-research-capital
8791,certik,CertiK Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",certik
10344,eot-ventures,EOT Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",eot-ventures
10717,pharsalus-capital,Pharsalus Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",pharsalus-capital
1071,citizenx-cryptovc,CitizenX Crypto Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",citizenx-cryptovc
10006,the-open-platform,The Open Platform (TOP),4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",the-open-platform
5324,thirdweb,thirdweb,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",thirdweb
10844,hash-capital,Hash Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",hash-capital
10238,halo-capital,Halo Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",halo-capital
6379,injective-protocol,Injective,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",injective-protocol
9681,chaitech-ventures,ChaiTech Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",chaitech-ventures
9863,singularitydao,SingularityDAO,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",singularitydao
9782,amex-ventures,Amex Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,[],amex-ventures
10834,flashpoint-vc,Flashpoint VC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",flashpoint-vc
9783,tensquared,TenSquared,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",tensquared
9598,wizards-capital,Wizards Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",wizards-capital
10094,paramount-capital,Paramount Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Hong Kong,"['analytics', 'fundingRounds', 'portfolio']",paramount-capital
10816,asylumventures,asylumventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",asylumventures
415,accomplice-blockchain,Accomplice,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",accomplice-blockchain
927,abstract-ventures,Abstract Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",abstract-ventures
1377,blockbase,BlockBase,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Vietnam,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",blockbase
9324,decima,Decima,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Japan,"['analytics', 'fundingRounds', 'portfolio']",decima
9941,black-alpha,Black Alpha,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",black-alpha
9762,perridon-ventures,Perridon Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",perridon-ventures
9798,xvc-tech,XVC Tech,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",xvc-tech
10820,sigil-fund,Sigil Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",sigil-fund
516,semantic-ventures,Semantic Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United Kingdom,"['analytics', 'fundingRounds', 'portfolio']",semantic-ventures
1394,great-south-gate,GSG | Great South Gate,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",great-south-gate
10211,kgen,KGeN,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",kgen
10399,rollman-management,Rollman Management,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['upcomingCrowdsales', 'fundingRounds', 'portfolio']",rollman-management
9364,l2-iterative-ventures,L2 Iterative Ventures (L2IV),4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",l2-iterative-ventures
10806,wischoff-ventures,Wischoff Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",wischoff-ventures
10097,relayer-capital,Relayer Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",relayer-capital
9918,enigma,Enigma,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",France,"['analytics', 'fundingRounds', 'portfolio']",enigma
10809,eigenvalue-ventures,EigenValue Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",eigenvalue-ventures
10798,equilibrium-ventures,Equilibrium Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",equilibrium-ventures
9623,kahuna-ventures,Kahuna,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",kahuna-ventures
9188,citizen-capital,Citizen Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",citizen-capital
9690,cryptonite-capital,Cryptonite Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Hong Kong,"['analytics', 'fundingRounds', 'portfolio']",cryptonite-capital
9349,flashbots,Flashbots,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",flashbots
10796,sol-global,SOL Global,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",sol-global
3478,l1-digital,L1 Digital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Switzerland,"['analytics', 'fundingRounds', 'portfolio']",l1-digital
10739,core-ventures,Core Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",core-ventures
9490,multiversx,MultiversX,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",multiversx
10775,astrarizon-ventures,Astrarizon Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",astrarizon-ventures
1171,nx-gen,NxGen,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",nx-gen
9158,unreal-capital,Unreal Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Seychelles,"['analytics', 'upcomingCrowdsales', 'portfolio', 'fundingRounds']",unreal-capital
9376,spicy-capital,Spicy Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",spicy-capital
9492,1nvst,1NVST,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",1nvst
10378,absoluta-digital,Absoluta Digital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'portfolio', 'fundingRounds']",absoluta-digital
9615,whale-ground,Whale Ground,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",whale-ground
10078,green-arrow-ventures,Green Arrow Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'portfolio', 'fundingRounds']",green-arrow-ventures
10429,metazero-capital,Metazero Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",metazero-capital
8961,flow-ecosystem-fund,Flow Ecosystem Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",flow-ecosystem-fund
10024,wli-capital,W.L.I. Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",wli-capital
10758,avenir-group,Avenir Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",avenir-group
10765,follow-theseed,Follow the Seed,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",follow-theseed
10755,entree-cap,Entree Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",entree-cap
9326,kelsier,Kelsier,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",kelsier
9895,rise-capital,Rise Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",rise-capital
10414,wolf,Wolf,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",,"['analytics', 'fundingRounds', 'portfolio']",wolf
10751,zerostage,ZeroStage,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",zerostage
9540,binary-builders,Binary Builders,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",binary-builders
9086,unicorn-verse,Unicorn Verse,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",Singapore,"['fundingRounds', 'portfolio']",unicorn-verse
9297,heartcore-capital,Heartcore Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Denmark,"['analytics', 'fundingRounds', 'portfolio']",heartcore-capital
5687,outliers-fund,Outliers Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",outliers-fund
9298,bullish,Bullish,4.0,"{'id': 5, 'name': 'Exchange', 'slug': 'exchange'}",United States,"['analytics', 'fundingRounds', 'portfolio']",bullish
9543,bitcoin-startup-lab,Bitcoin Startup Lab,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",,"['analytics', 'fundingRounds', 'portfolio']",bitcoin-startup-lab
10652,sypher-capital,Sypher Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",sypher-capital
10738,disruptech,DisrupTech,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",disruptech
10736,baring-vostok,Baring Vostok,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",baring-vostok
10674,alfacatalyst,AlfaCatalyst,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",alfacatalyst
9603,silvermine,Silvermine,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",silvermine
9377,social-graph-ventures,Social Graph Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",social-graph-ventures
9836,coinvestor,Coinvestor,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",coinvestor
10022,unicorn-ventures,Unicorn Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'portfolio', 'fundingRounds']",unicorn-ventures
10576,lunar-labs-capital,Lunar Labs Capital,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",,"['analytics', 'fundingRounds', 'portfolio']",lunar-labs-capital
10723,coinvestor-ventures,Coinvestor Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",coinvestor-ventures
10716,hexa,HEXA Global Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",hexa
10719,karman-ventures,Karman Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",karman-ventures
10718,variv,Variv,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",variv
10103,hodl-ventures,Hodl Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",hodl-ventures
10139,mochax-ventures,MochaX,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",mochax-ventures
9644,avid3,AVID3,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",avid3
9552,build-a-bera-workshop,Build A Bera Workshop,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",build-a-bera-workshop
9439,tangent,tangent,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",tangent
9947,pinnacle-venture-capital,Pinnacle Venture Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",pinnacle-venture-capital
9357,nayt-technologies,Nayt Technologies,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",nayt-technologies
10680,fx168-finance,FX168 Finance Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",fx168-finance
10660,prometehuz,PROMETHEUZ,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",prometehuz
2821,lightning-ventures,Lightning Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",lightning-ventures
9512,cetus,Cetus,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",cetus
10657,scallop,Scallop,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",scallop
10663,solowin,Solowin,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",solowin
10656,atw-partners,ATW Partners,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",atw-partners
9658,blockbooster,BlockBooster,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",blockbooster
10279,071labs,071labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",071labs
10542,miton,MitonC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",miton
1051,redbeardvc,Red Beard Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",redbeardvc
9319,optic-capital,Optic Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",optic-capital
1373,elevate-ventures,ElevateVentures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Poland,"['analytics', 'fundingRounds', 'portfolio']",elevate-ventures
10650,funders-vc,Funders VC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",funders-vc
10646,primeset,PrimeSet,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",primeset
10645,wisemont-capital,Wisemont Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",wisemont-capital
10606,ipn-foundation,IPN Foundation,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",ipn-foundation
1552,l-bank,LBank,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",l-bank
10662,astroid,Astroid,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",astroid
9536,summer-ventures,Summer Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Hong Kong,"['analytics', 'fundingRounds', 'portfolio']",summer-ventures
10748,fasanara-digital,Fasanara Digital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",fasanara-digital
9575,taiko,Taiko,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",taiko
10241,ckb-eco-fund,CKB Eco Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",ckb-eco-fund
10626,sumcap,Sumcap,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",sumcap
10168,depin-x,DePIN X,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",depin-x
9518,280-capital,280 Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",280-capital
10609,caliber-ventures,Caliber Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",caliber-ventures
9478,coresky,Coresky,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",coresky
9862,fusion-7,Fusion7,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",fusion-7
9703,bevm,BEVM,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",bevm
9177,enflux,Enflux,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",enflux
10585,ayanda-capital,Ayanda Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United Kingdom,"['analytics', 'fundingRounds', 'portfolio']",ayanda-capital
10586,fs-ventures,FS Ventures,4.0,"{'id': None, 'name': None, 'slug': None}",United Kingdom,"['analytics', 'fundingRounds', 'portfolio']",fs-ventures
10597,g42,G42,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['fundingRounds', 'portfolio']",g42
10584,hawkwood-capital,Hawkwood Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",hawkwood-capital
9700,pivot,Pivot Global,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",pivot
9978,batu,Batu,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",batu
10234,p-ops-team,P-OPS Team,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",p-ops-team
10324,bridge,Bridge,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",bridge
9581,lamina-ecosystem-fund,Lamina1,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",lamina-ecosystem-fund
9213,peak-xv-partners,Peak XV Partners,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",peak-xv-partners
9617,stakeholder,Stakeholder,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",stakeholder
10563,metavallon,Metavallon,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",metavallon
10013,wise3-ventures,Wise3 Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",El Salvador,"['analytics', 'fundingRounds', 'portfolio']",wise3-ventures
10296,veil,Veil,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",veil
9920,boyaa,Boyaa,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",boyaa
10528,heritage-horizon-capital,Heritage Horizon Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",heritage-horizon-capital
9961,o-de-capital-partners,O-DE Capital Partners,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",o-de-capital-partners
10526,harbour-industrial-capital,Harbour Industrial Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",harbour-industrial-capital
10667,genius-group,Genius Group,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",genius-group
10502,starkiller-capital,Starkiller Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",starkiller-capital
1176,tomahawk-vc,Tomahawk VC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Switzerland,"['analytics', 'fundingRounds', 'portfolio']",tomahawk-vc
9446,zypsy,Zypsy,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",zypsy
10371,bit-mining,BIT Mining,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",bit-mining
10527,daim,DAIM,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",daim
9833,contribution-capital,Contribution Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",contribution-capital
9957,sats-ventures,Sats Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",sats-ventures
10494,abo-digital,ABO Digital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",abo-digital
10497,astera-ventures,Astera Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",astera-ventures
10484,celestinesloths,CelestineSloths,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",celestinesloths
10468,linklogis,Linklogis,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",China,"['analytics', 'fundingRounds', 'portfolio']",linklogis
10079,protein-capital,Protein Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",protein-capital
10075,vivatech-ventures,VivaTech Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'portfolio', 'fundingRounds']",vivatech-ventures
10076,coinbold,Coinbold,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",coinbold
10465,digital-consensus,Digital Consensus,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",digital-consensus
10463,futurecraft-ventures,Futurecraft Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United Kingdom,"['fundingRounds', 'portfolio']",futurecraft-ventures
10080,techfarm,TechFarm,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",techfarm
10464,xlink-labs,XLink Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",xlink-labs
9454,uniSat,UniSat,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",uniSat
8481,jdi-venture,JDI,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",jdi-venture
10436,ufly-labs,UFLY Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",ufly-labs
10459,ub-ventures,UB Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Vietnam,"['analytics', 'fundingRounds', 'portfolio']",ub-ventures
10442,hilbert-group,Hilbert Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Sweden,"['fundingRounds', 'portfolio']",hilbert-group
