id,slug,name,tier,category,country,tabs,fund_slug
10050,acquire,Acquire,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",acquire
10042,radiance-ventures,Radiance Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",radiance-ventures
9678,gm-capital,Gm Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",gm-capital
10025,third-earth-capital,Third Earth Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",third-earth-capital
10041,hexens,hexens,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",hexens
10052,purplesky-capital,PurpleSky Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",purplesky-capital
10040,aquarius-fund,Aquarius Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",aquarius-fund
10037,microcosm-labs,Microcosm Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",microcosm-labs
10036,ton-market-maker,TON Market Maker (TMM),4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",ton-market-maker
10038,citizen-journalism-network-accelerator,Citizen Journalism Network Accelerator,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",citizen-journalism-network-accelerator
10039,tyregate-capital-group,TyreGate Capital Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",tyregate-capital-group
9801,truebridge-capital,TrueBridge Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",truebridge-capital
9974,fzf-ventures,FZF Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",fzf-ventures
10027,dubai-labs,Dubai Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",dubai-labs
9875,unicorn-factory-ventures,Unicorn Factory Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",unicorn-factory-ventures
10023,library-onchain,Library Onchain,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",library-onchain
9288,blocklabs,Blocklabs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",France,"['analytics', 'fundingRounds', 'portfolio']",blocklabs
10020,bitlink,Bitlink,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",bitlink
10021,clairvoyant-labs,Clairvoyant Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",clairvoyant-labs
10019,shadow-labs,Shadow Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",shadow-labs
1663,amplifypartners,Amplify Partners,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",amplifypartners
10018,chainview-capital,Chainview Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",chainview-capital
10015,degods,DeGods,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",degods
10017,iceberg-capital,Iceberg Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",iceberg-capital
10014,viden-vc,viden.vc,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",viden-vc
8613,find-satoshi-lab,Find Satoshi Lab,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Australia,"['team', 'analytics', 'fundingRounds', 'portfolio']",find-satoshi-lab
10012,mercatu-center,Mercatus Center,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",mercatu-center
9566,covey,Covey,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",covey
9529,centauri-digital-asset-group,Centauri Digital Asset Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",centauri-digital-asset-group
10007,class-5-global,Class 5 Global,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",class-5-global
10009,core-dao,Core DAO,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",core-dao
9333,rocinante-research,Rocinante Research,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",rocinante-research
9992,mines-of-dalarnia,Mines of Dalarnia,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",mines-of-dalarnia
9993,my-neighbor-alice,My Neighbor Alice,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",my-neighbor-alice
9991,fomo-ventures,FOMO Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",fomo-ventures
9977,moore-foundation,Moore Foundation,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",moore-foundation
2431,bitkeep,Bitget Wallet,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Cayman Islands,"['analytics', 'fundingRounds', 'portfolio']",bitkeep
9971,samurai-starter,Samurai Starter,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'upcomingCrowdsales', 'portfolio', 'fundingRounds']",samurai-starter
9753,hypernest,HyperNest,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",hypernest
9972,lynex,Lynex,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",lynex
9293,hercules-dao,Hercules Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",hercules-dao
9969,ava-protocol,Ava Protocol,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",ava-protocol
9962,aurory,Aurory,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",aurory
9963,quotient-ventures,Quotient Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",quotient-ventures
4392,bison-fund,Bison Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",bison-fund
9960,simurg-labs,Simurg Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",simurg-labs
9954,hardbank,Hardbank,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",hardbank
9953,spacebar,Spacebar,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",spacebar
6940,oxbull-tech,Oxbull,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",South Korea,"['analytics', 'fundingRounds', 'portfolio']",oxbull-tech
9670,hidden-street,Hidden Street,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",hidden-street
9956,raven,Raven,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",raven
9943,blockchain-association,Blockchain Association,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",blockchain-association
9949,lunar-digital-assets,Lunar Digital Assets,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",lunar-digital-assets
9948,meezan-ventures,Meezan Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",meezan-ventures
9945,snova-capital,SNOVA Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",snova-capital
9946,stoneblock,StoneBlock,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",stoneblock
9931,klein-labs,Klein Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",klein-labs
9928,0x-consulting-group,0x Consulting Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",0x-consulting-group
9930,zen-trading,Zen Trading Ltd,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",zen-trading
9665,spirit-dao,Spirit DAO,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",spirit-dao
9950,doo-group,Doo Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",doo-group
9922,finsec-innovation-lab,FinSec Innovation Lab,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",finsec-innovation-lab
9924,xlink-ventures,XLink Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",xlink-ventures
9923,zk-prime-capital,ZK Prime Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",zk-prime-capital
9917,bitfun-capital,Bitfun Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",bitfun-capital
2531,redline-labs,Redline Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Seychelles,"['analytics', 'fundingRounds', 'portfolio']",redline-labs
9756,aztlan-capital,Aztlan Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",aztlan-capital
9914,undefined-labs,Undefined Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",undefined-labs
9672,triple-gem-capital,TripleGemCapital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",triple-gem-capital
9771,undefined-capital,Undefined Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",undefined-capital
9913,intella-x,Intella X,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",intella-x
9911,wtic,WTIC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",wtic
9906,predator-capital,Predator Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",predator-capital
9691,metrics-ventures,Metrics Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",metrics-ventures
9903,kekkai,KEKKAI,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",kekkai
9902,necessary-ventures,Necessary Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",necessary-ventures
9905,tide-groups,Tide Groups,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",tide-groups
9800,talos,Talos,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",talos
9899,sweep-ventures,Sweep Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",sweep-ventures
9898,evm-capital,EVM Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",evm-capital
9896,infstones,InfStones,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",infstones
9897,ottersec,OtterSec,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",ottersec
9894,99-capital,99 Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",99-capital
9892,normie-capital,Normie Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",normie-capital
9361,elixir,Elixir,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['fundingRounds', 'portfolio']",elixir
9890,eaglestone-group,Eaglestone Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Belgium,"['analytics', 'fundingRounds', 'portfolio']",eaglestone-group
9887,kdx,KDX,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",kdx
9889,reorganiza,Reorganiza,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",reorganiza
9888,republica,Republica,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",republica
9891,versifi,VersiFi,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['fundingRounds', 'portfolio']",versifi
9426,metaplanet,Metaplanet,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Denmark,"['analytics', 'fundingRounds', 'portfolio']",metaplanet
4938,monad-labs,Monad Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",monad-labs
9680,pentos-ventures,Pentos Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",pentos-ventures
9441,typhon-v,Typhon Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",typhon-v
2160,batuhandasgin,Batuhan Dasgin,4.0,"{'id': 9, 'name': 'Angel Investor', 'slug': 'angel-investor'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",batuhandasgin
9725,bigger-than-race,Bigger Than Race,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",bigger-than-race
9864,seedthrift-ventures,SeedThrift Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",seedthrift-ventures
9859,construct-ventures,Construct Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",construct-ventures
9854,creditcoin,Creditcoin,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",creditcoin
9849,gravity-fund,Gravity Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",gravity-fund
9852,jigeum-capital,jigeum capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",South Korea,"['analytics', 'fundingRounds', 'portfolio']",jigeum-capital
9851,optio-capital,Optio Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Australia,"['analytics', 'fundingRounds', 'portfolio']",optio-capital
9850,scimitar-capital,Scimitar Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",scimitar-capital
9585,w-labs,W Labs,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",w-labs
9844,phoenix,Phoenix,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",China,"['analytics', 'fundingRounds', 'portfolio']",phoenix
9845,principle68,Principle68,4.0,"{'id': 4, 'name': 'Hedge Fund', 'slug': 'hedge'}",,"['analytics', 'fundingRounds', 'portfolio']",principle68
9846,tensor-investment-corporation,Tensor Investment Corporation,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",tensor-investment-corporation
9847,x-labs,X Labs,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",x-labs
10380,dib-ventures,DIB Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",dib-ventures
9567,swc-global,SWC Global,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",swc-global
4762,alpha-capital,Alpha Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'portfolio', 'fundingRounds']",alpha-capital
9657,bitcoinlab,BitcoinLab,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",bitcoinlab
9837,moonstarter,MoonStarter,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",moonstarter
9835,ambient-network,Ambient Network,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",ambient-network
9832,metis-foundation,Metis Foundation,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",metis-foundation
9421,hasu-capital,Hasu Capital,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Norway,"['analytics', 'fundingRounds', 'portfolio']",hasu-capital
9829,e1-ventures,E1 Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",e1-ventures
9830,fortified-ventures,Fortified Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",fortified-ventures
9827,layer-labs,Layer Labs,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",layer-labs
10100,even-labs,Even Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Seychelles,"['analytics', 'fundingRounds', 'portfolio']",even-labs
9826,paragraph,Paragraph,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",paragraph
1891,andromeda-capital,Andromeda Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",andromeda-capital
9607,aitech-labs,AITECH Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'portfolio', 'fundingRounds']",aitech-labs
9822,blue-bay-capital,Blue Bay Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",blue-bay-capital
9823,fundland-capital,FundLand Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",fundland-capital
9813,trustless-labs,Trustless Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",trustless-labs
9721,gm-vc,GM VC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",gm-vc
9546,mqdao,MQdao,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",mqdao
9604,osprey-funds,Osprey Funds,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",osprey-funds
9761,tempo,Tempo,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",tempo
9787,alex,ALEX,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",alex
9788,moonwalker-capital,Moonwalker Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",moonwalker-capital
9001,safe-ecosystem-foundation,Safe,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",safe-ecosystem-foundation
9780,aladdindao,AladdinDAO,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",aladdindao
