id,slug,name,logo,tier,type,location,stats,investment_types,categories,tags,crowdsales,countries,raise_ranges,fund_slug
4765,satoshi-club,Satoshi Club,https://img.cryptorank.io/funds/150x150.satoshi_club1668020735364.png,5.0,Corporation,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Metaverse', 'count': 1, 'percent': 50}, {'tag': 'NFT elements', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
4766,token-hunter,Token Hunter,https://img.cryptorank.io/funds/150x150.token_hunter1668021022531.png,5.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 50}, {'tag': 'Metaverse', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
4783,aussie-capital,Aussie Capital,https://img.cryptorank.io/funds/150x150.aussie_capital1668070897698.png,4.0,Venture,Australia,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Play to Earn (P2E)', 'count': 1, 'percent': 20}, {'tag': 'Metaverse', 'count': 1, 'percent': 20}, {'tag': 'Collectibles', 'count': 1, 'percent': 20}, {'tag': 'Marketplace', 'count': 1, 'percent': 20}, {'tag': 'NFT elements', 'count': 1, 'percent': 20}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
4845,sygnum,Sygnum,https://img.cryptorank.io/funds/150x150.sygnum1668079783344.png,3.0,Corporation,Switzerland,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 50}, {'tag': 'Developer Tools', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
4944,boostx-ventures,BoostX Ventures,https://img.cryptorank.io/funds/150x150.boost_x_ventures1668173778944.png,4.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Play to Earn (P2E)', 'count': 1, 'percent': 50}, {'tag': 'NFT elements', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Vietnam'}]","[{'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}, {'count': 1, 'percent': 50, 'raiseTo': 1000000, 'raiseFrom': 0}]",momentum-6
4960,yuen-wong,Yuen Wong,https://img.cryptorank.io/funds/150x150.yuen_wong1668178201452.png,,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 33.33}, {'tag': 'Metaverse', 'count': 1, 'percent': 33.33}, {'tag': 'Marketplace', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'Turkey'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
4987,crypto-banter,Crypto Banter,https://img.cryptorank.io/funds/150x150.crypto_banter1718877005483.png,4.0,Venture,South Africa,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'AMM', 'count': 1, 'percent': 16.67}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 16.67}, {'tag': 'DEX', 'count': 1, 'percent': 16.67}, {'tag': 'Exchange Aggregator', 'count': 1, 'percent': 16.67}, {'tag': 'Launchpad', 'count': 1, 'percent': 16.67}, {'tag': 'Oracle', 'count': 1, 'percent': 16.67}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Germany'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
4988,shinchan-group,Shinchan Group,https://img.cryptorank.io/funds/150x150.shinchan_group1668415223235.png,4.0,Venture,Malaysia,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Oracle', 'count': 1, 'percent': 16.67}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 16.67}, {'tag': 'DEX', 'count': 1, 'percent': 16.67}, {'tag': 'Exchange Aggregator', 'count': 1, 'percent': 16.67}, {'tag': 'Launchpad', 'count': 1, 'percent': 16.67}, {'tag': 'AMM', 'count': 1, 'percent': 16.67}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Germany'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
4989,cardstarter,CardStarter,https://img.cryptorank.io/funds/150x150.card_starter1668415556367.png,3.0,Venture,Canada,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Exchange Aggregator', 'count': 1, 'percent': 16.67}, {'tag': 'Launchpad', 'count': 1, 'percent': 16.67}, {'tag': 'Oracle', 'count': 1, 'percent': 16.67}, {'tag': 'AMM', 'count': 1, 'percent': 16.67}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 16.67}, {'tag': 'DEX', 'count': 1, 'percent': 16.67}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Germany'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
4991,decode-capital,Decode Capital,https://img.cryptorank.io/funds/150x150.decode_capital1668415278212.png,5.0,Venture,Australia,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Oracle', 'count': 1, 'percent': 16.67}, {'tag': 'AMM', 'count': 1, 'percent': 16.67}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 16.67}, {'tag': 'DEX', 'count': 1, 'percent': 16.67}, {'tag': 'Launchpad', 'count': 1, 'percent': 16.67}, {'tag': 'Exchange Aggregator', 'count': 1, 'percent': 16.67}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Germany'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
4992,dfyn-network,DFYN Network,https://img.cryptorank.io/funds/150x150.dfyn_network1668415350021.png,4.0,Corporation,Singapore,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'DEX', 'count': 1, 'percent': 16.67}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 16.67}, {'tag': 'Launchpad', 'count': 1, 'percent': 16.67}, {'tag': 'Exchange Aggregator', 'count': 1, 'percent': 16.67}, {'tag': 'Oracle', 'count': 1, 'percent': 16.67}, {'tag': 'AMM', 'count': 1, 'percent': 16.67}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Germany'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
5066,amplifi,AmpliFi,https://img.cryptorank.io/funds/150x150.ampli_fi1668436167492.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]",[],[],[],[],momentum-6
5145,bitrise-capital,Bitrise Capital,https://img.cryptorank.io/funds/150x150.bitrise_capital1668511405382.png,3.0,Venture,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Play to Earn (P2E)', 'count': 1, 'percent': 100}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Canada'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5217,avalon-capital,Avalon Capital Group,https://img.cryptorank.io/funds/150x150.avalon_capital_group1668575539151.png,4.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]",[],,"[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Vietnam'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5288,vespertine-capital,Vespertine Capital,https://img.cryptorank.io/funds/150x150.vespertine_capital1668615482433.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]","[{'tag': 'Lending', 'count': 1, 'percent': 25}, {'tag': 'Governance', 'count': 1, 'percent': 25}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 25}, {'tag': 'DAO', 'count': 1, 'percent': 25}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Japan'}]","[{'count': 1, 'percent': 50, 'raiseTo': 10000000, 'raiseFrom': 3000000}, {'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
5300,cryptopokers,Cryptopokers,https://img.cryptorank.io/funds/150x150.cryptopokers1668658676229.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]",[],,"[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Vietnam'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5301,tccl-ventures,TCCL Ventures,https://img.cryptorank.io/funds/150x150.tccl_ventures1668658775237.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]",[],,"[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Vietnam'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5302,capital-s,Capital S,https://img.cryptorank.io/funds/150x150.capital_s1668658878079.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]",[],,"[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Vietnam'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5305,cryptomeria-capital,Cryptomeria Capital,https://img.cryptorank.io/funds/150x150.cryptomeria_capital1668663263044.png,4.0,Venture,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Launchpad', 'count': 1, 'percent': 25}, {'tag': 'DEX', 'count': 1, 'percent': 25}, {'tag': 'NFT elements', 'count': 1, 'percent': 25}, {'tag': 'Yield Farming', 'count': 1, 'percent': 25}]",,"[{'count': 1, 'country': 'Seychelles'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
5448,peter-ing,Peter Ing,https://img.cryptorank.io/funds/150x150.peter_ing1668778593330.png,,Angel Investor,Philippines,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]","[{'tag': 'Governance', 'count': 1, 'percent': 25}, {'tag': 'Lending', 'count': 1, 'percent': 25}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 25}, {'tag': 'DAO', 'count': 1, 'percent': 25}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Japan'}]","[{'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}, {'count': 1, 'percent': 50, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5454,kliff-capital,Kliff Capital,https://img.cryptorank.io/funds/150x150.kliff_capital1668780728218.png,5.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]","[{'tag': 'DAO', 'count': 1, 'percent': 25}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 25}, {'tag': 'Governance', 'count': 1, 'percent': 25}, {'tag': 'Lending', 'count': 1, 'percent': 25}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Japan'}]","[{'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}, {'count': 1, 'percent': 50, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5526,symbolic-capital,Symbolic Capital,https://img.cryptorank.io/funds/150x150.symbolic_capital1669137959556.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'STRATEGIC', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]",[],[],[],[],momentum-6
5530,kiwi-group,Kiwi Group,https://img.cryptorank.io/funds/150x150.kiwi_group1669190499983.png,4.0,Venture,Denmark,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]","[{'tag': 'Marketplace', 'count': 1, 'percent': 50}, {'tag': 'NFT elements', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Singapore'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
5533,mz-web3-fund,MZ Web3 Fund,https://img.cryptorank.io/funds/150x150.mz_web_3_fund1669191082280.png,4.0,Venture,Japan,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 50}, {'tag': 'Developer Tools', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5563,eiv-ventures,EIV Ventures,https://img.cryptorank.io/funds/150x150.eiv_ventures1669198510651.png,4.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]",[],,,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
5614,hyperedge-capital,Hyperedge Capital,https://img.cryptorank.io/funds/150x150.hyperedge_capital1669274895139.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 14.29}, {'tag': 'Play to Earn (P2E)', 'count': 1, 'percent': 14.29}, {'tag': 'Collectibles', 'count': 1, 'percent': 14.29}, {'tag': 'Governance', 'count': 1, 'percent': 14.29}, {'tag': 'Marketplace', 'count': 1, 'percent': 14.29}, {'tag': 'Staking', 'count': 1, 'percent': 14.29}, {'tag': 'Metaverse', 'count': 1, 'percent': 14.29}]",,"[{'count': 1, 'country': 'Vietnam'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5625,citadel-one,Citadel.one,https://img.cryptorank.io/funds/150x150.citadel_one1669277605500.png,3.0,Corporation,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'DEX', 'count': 1, 'percent': 33.33}, {'tag': 'Privacy', 'count': 1, 'percent': 33.33}, {'tag': 'Stablecoin Protocol', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5719,county-capital,County Capital,https://img.cryptorank.io/funds/150x150.county_capital1669481550233.png,5.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]",,,,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
5875,skybridge-20-ventures,SkyBridge 20 Ventures,https://img.cryptorank.io/funds/150x150.sky_bridge_20_ventures1669732336730.png,4.0,Venture,United Kingdom,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Stablecoin Protocol', 'count': 1, 'percent': 33.33}, {'tag': 'Privacy', 'count': 1, 'percent': 33.33}, {'tag': 'DEX', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5908,particle-xyz,Particle XYZ,https://img.cryptorank.io/funds/150x150.particle_xyz1669803032857.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],momentum-6
5912,dealean-capital,Dealean Capital,https://img.cryptorank.io/funds/150x150.dealean_capital1669805918642.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'STRATEGIC', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'Layer 1 (L1)', 'count': 1, 'percent': 20}, {'tag': 'Oracle', 'count': 1, 'percent': 20}, {'tag': 'Smart Contract Platform', 'count': 1, 'percent': 20}, {'tag': 'Data Service', 'count': 1, 'percent': 20}, {'tag': 'Governance', 'count': 1, 'percent': 20}]","[{'type': 'STRATEGIC', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
5926,ethdesign,ETHDesign,https://img.cryptorank.io/funds/150x150.eth_design1669820804462.png,4.0,Venture,India,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'RWA', 'count': 1, 'percent': 25}, {'tag': 'Governance', 'count': 1, 'percent': 25}, {'tag': 'Lending', 'count': 1, 'percent': 25}, {'tag': 'Staking', 'count': 1, 'percent': 25}]",,"[{'count': 1, 'country': 'Singapore'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
5978,onemax-capital,Onemax Capital,https://img.cryptorank.io/funds/150x150.onemax_capital1669908127112.png,3.0,Venture,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'STRATEGIC', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]",[],[],[],[],momentum-6
5989,gem-capital,Gem Capital,https://img.cryptorank.io/funds/150x150.gem_capital1730390135442.png,3.0,Venture,Cyprus,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 50}, {'tag': 'Play to Earn (P2E)', 'count': 1, 'percent': 50}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Indonesia'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5993,idoresearch-ventures,IDOResearch Ventures,https://img.cryptorank.io/funds/150x150.ido_research_ventures1669972211485.png,3.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 50}, {'tag': 'Play to Earn (P2E)', 'count': 1, 'percent': 50}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Indonesia'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
5994,kent-capital,Kent Capital,https://img.cryptorank.io/funds/150x150.kent_capital1669972261799.png,3.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Play to Earn (P2E)', 'count': 1, 'percent': 50}, {'tag': 'NFT elements', 'count': 1, 'percent': 50}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Indonesia'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
6000,composable-inance,Composable Finance,https://img.cryptorank.io/funds/150x150.composable_finance1669974882137.png,3.0,Corporation,Romania,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Stablecoin Protocol', 'count': 1, 'percent': 33.33}, {'tag': 'DEX', 'count': 1, 'percent': 33.33}, {'tag': 'Privacy', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
6126,ibc-ventures,IBC Ventures,https://img.cryptorank.io/funds/150x150.ibc_ventures1712748438671.png,3.0,Venture,UAE,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],momentum-6
6130,forward-analytics,Forward Analytics,https://img.cryptorank.io/funds/150x150.forward_analytics1670309536668.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]",[],[],[],[],momentum-6
6189,cyberight-capital,Cyberight Capital,https://img.cryptorank.io/funds/150x150.cyberight_capital1670327316301.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Play to Earn (P2E)', 'count': 1, 'percent': 100}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Canada'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
6200,pranav-sharma,Pranav Sharma,https://img.cryptorank.io/funds/150x150.pranav_sharma1670331623614.png,,Angel Investor,India,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Cross-Chain', 'count': 1, 'percent': 33.33}, {'tag': 'Account Abstraction', 'count': 1, 'percent': 33.33}, {'tag': 'Lending', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 50, 'raiseTo': 10000000, 'raiseFrom': 3000000}, {'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
6273,aw3l,AW3L,https://img.cryptorank.io/funds/150x150.aw_3_l1670420359256.png,5.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'DEX', 'count': 1, 'percent': 33.33}, {'tag': 'Privacy', 'count': 1, 'percent': 33.33}, {'tag': 'Stablecoin Protocol', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
6274,boring-dao,BoringDAO,https://img.cryptorank.io/funds/150x150.boring_dao1670420501694.png,3.0,DAO,Seychelles,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Stablecoin Protocol', 'count': 1, 'percent': 33.33}, {'tag': 'Privacy', 'count': 1, 'percent': 33.33}, {'tag': 'DEX', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
6275,scrt-labs,SCRT Labs,https://img.cryptorank.io/funds/150x150.scrt_labs1670420745215.png,4.0,Venture,Israel,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Stablecoin Protocol', 'count': 1, 'percent': 33.33}, {'tag': 'Privacy', 'count': 1, 'percent': 33.33}, {'tag': 'DEX', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United States'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
6322,privcode-capital,Privcode Capital,https://img.cryptorank.io/funds/150x150.privcode_capital1670506380441.png,4.0,Venture,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Governance', 'count': 1, 'percent': 14.29}, {'tag': 'DEX', 'count': 1, 'percent': 14.29}, {'tag': 'Staking', 'count': 1, 'percent': 14.29}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 14.29}, {'tag': 'AMM', 'count': 1, 'percent': 14.29}, {'tag': 'LSDfi', 'count': 1, 'percent': 14.29}, {'tag': 'Perpetuals', 'count': 1, 'percent': 14.29}]","[{'type': 'Private Token Sale', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Seychelles'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",momentum-6
6326,kenzi-wang,Kenzi Wang,https://img.cryptorank.io/funds/150x150.kenzi_wang1732624343325.png,,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],momentum-6
6361,cosmos-gaming-hub,Cosmos Gaming Hub,https://img.cryptorank.io/funds/150x150.cosmos_gaming_hub1670577783183.png,5.0,Corporation,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 50}, {'tag': 'Marketplace', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Singapore'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",momentum-6
