timestamp,dominance
2025-04-06 20:00:00,59.229885
2025-04-07 00:00:00,59.293205
2025-04-07 04:00:00,59.555107
2025-04-07 08:00:00,59.676933
2025-04-07 12:00:00,59.694714
2025-04-07 16:00:00,59.435173
2025-04-07 20:00:00,59.28865
2025-04-08 00:00:00,59.491394
2025-04-08 04:00:00,59.44447
2025-04-08 08:00:00,59.520794
2025-04-08 12:00:00,59.288086
2025-04-08 16:00:00,59.322613
2025-04-08 20:00:00,59.467686
2025-04-09 00:00:00,59.359386
2025-04-09 04:00:00,59.358505
2025-04-09 08:00:00,59.4916
2025-04-09 12:00:00,59.385223
2025-04-09 16:00:00,59.342995
2025-04-09 20:00:00,59.305805
2025-04-10 00:00:00,59.28172
2025-04-10 04:00:00,59.581314
2025-04-10 08:00:00,59.95959
2025-04-10 12:00:00,59.792873
2025-04-10 16:00:00,59.612896
2025-04-10 20:00:00,59.58569
2025-04-11 00:00:00,59.499264
2025-04-11 04:00:00,59.584778
2025-04-11 08:00:00,59.624344
2025-04-11 12:00:00,59.808807
2025-04-11 16:00:00,59.833584
2025-04-11 20:00:00,60.05814
2025-04-12 00:00:00,59.986774
2025-04-12 04:00:00,59.963478
2025-04-12 08:00:00,59.864334
2025-04-12 10:30:00,59.72822
